id,name,name_status,type,gender,job_id,job_name,sprite_count,states,thumb_x,thumb_y,thumb_w,thumb_h,webp,stats_status,stats_source,stats_version,canonical_item_id,canonical_name,category,subcategory,canonical_job,circle,required_level,slot,attack_element,defense_element,effect_role,acquisition,source_id,confidence,merge_status,verified_status,verified_source_date,verified_source_url,verified_notes,verified_level_req,verified_AC,verified_STR,verified_INT,verified_WIS,verified_CON,verified_DEX,verified_HIT,verified_DAM,verified_magic_def_pct,verified_ability_req,verified_HP,verified_MP,verified_magic_def,verified_enhance_0_1,verified_enhance_1_2,verified_enhance_2_3,verified_enhance_3_4,verified_enhance_4_5,source_resolved_name,name_evidence_class,name_evidence_source,candidate_name,candidate_method,candidate_confidence,candidate_peer_ids,appearance_id,external_appearance_guide,external_visual_label,full_audit_status
wu0000021,클리머스,HAR_VERIFIED,armor,F,,,28,01|02|03|f,959,736,24,35,master/assets/items/armor/wu0000021_클리머스.webp,UNVERIFIED,,,IT_WIZ_ARM_4B,클리머스,장비,갑옷,마법사,4,71.0,갑옷,,,4써클 의상,상점/보상,SRC_WIZARD_REWARD,SOURCE,EXACT_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,클리머스,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,21.0,https://daoverlord.com/guides/armor-appearance-ids,wizard 71,SOURCE_NAMED
wu0000022,,UNRESOLVED,armor,F,,,38,01|02|03|c,588,736,18,36,master/assets/items/armor/wu0000022_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,아마존아머,STRUCTURAL_GENDER_APPEARANCE_PAIR,HIGH_INFERENCE_NOT_SOURCE_VERIFIED,mu0000022,22.0,https://daoverlord.com/guides/armor-appearance-ids,warrior 56,CANDIDATE_NAME_AVAILABLE_NOT_PROMOTED
wu0000023,대양도복,HAR_VERIFIED,armor,F,,,42,01|02|03|d,101,698,19,37,master/assets/items/armor/wu0000023_대양도복.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,대양도복,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,23.0,https://daoverlord.com/guides/armor-appearance-ids,monk 97,SOURCE_NAMED
wu0000024,,UNRESOLVED,armor,F,,,32,01|02|03|e,121,698,19,37,master/assets/items/armor/wu0000024_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,카쿰,STRUCTURAL_GENDER_APPEARANCE_PAIR,HIGH_INFERENCE_NOT_SOURCE_VERIFIED,mu0000024,24.0,https://daoverlord.com/guides/armor-appearance-ids,rogue 97,CANDIDATE_NAME_AVAILABLE_NOT_PROMOTED
wu0000025,매직로브,HAR_VERIFIED,armor,F,,,30,01|02|03|b,453,462,16,39,master/assets/items/armor/wu0000025_매직로브.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,매직로브,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,25.0,https://daoverlord.com/guides/armor-appearance-ids,priest 97,SOURCE_NAMED
wu0000026,클라미스,HAR_VERIFIED,armor,F,,,28,01|02|03|f,470,462,16,39,master/assets/items/armor/wu0000026_클라미스.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,클라미스,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,26.0,https://daoverlord.com/guides/armor-appearance-ids,wizard 97,SOURCE_NAMED
wu0000027,피닉스메일,HAR_VERIFIED,armor,F,,,38,01|02|03|c,795,340,23,40,master/assets/items/armor/wu0000027_피닉스메일.webp,UNVERIFIED,,,IT_WAR_ARM_4D,피닉스메일,장비,갑옷,전사,4,86.0,갑옷,,,4써클 상위 갑옷,상점/보상,SRC_WARRIOR_REWARD,SOURCE,EXACT_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,피닉스메일,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,27.0,https://daoverlord.com/guides/armor-appearance-ids,warrior 86,SOURCE_NAMED
wu0000028,라비린스메일,HAR_VERIFIED,armor,F,,,38,01|02|03|c,533,581,24,38,master/assets/items/armor/wu0000028_라비린스메일.webp,UNVERIFIED,,,IT_WAR_ARM_4B,라비린스메일,장비,갑옷,전사,4,71.0,갑옷,,,4써클 갑옷,상점/보상,SRC_WARRIOR_REWARD,SOURCE,EXACT_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,라비린스메일,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,28.0,https://daoverlord.com/guides/armor-appearance-ids,warrior 71,SOURCE_NAMED
wu0000029,세인트아머,HAR_VERIFIED,armor,F,,,38,01|02|03|c,819,340,27,40,master/assets/items/armor/wu0000029_세인트아머.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,세인트아머,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,29.0,https://daoverlord.com/guides/armor-appearance-ids,warrior 97,SOURCE_NAMED
wu0000030,드레스,HAR_VERIFIED,armor,F,,,24,01|02|03,487,462,31,39,master/assets/items/armor/wu0000030_드레스.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,드레스,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,30.0,https://daoverlord.com/guides/armor-appearance-ids,Female Pink Tibault / Male Formal Coat,SOURCE_NAMED
wu0000031,웨딩드레스,HAR_VERIFIED,armor,F,,,24,01|02|03,558,581,42,38,master/assets/items/armor/wu0000031_웨딩드레스.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,웨딩드레스,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,31.0,https://daoverlord.com/guides/armor-appearance-ids,Female Wedding Gown / Male White Tuxedo,SOURCE_NAMED
wu0000032,비키니,HAR_VERIFIED,armor,F,,,24,01|02|03,144,952,13,13,master/assets/items/armor/wu0000032_비키니.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,비키니,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,32.0,https://daoverlord.com/guides/armor-appearance-ids,Female Red Bathing Garment / Male Blue Shorts,SOURCE_NAMED
wu0000033,바니걸,HAR_VERIFIED,armor,F,,,24,01|02|03,261,0,20,57,master/assets/items/armor/wu0000033_바니걸.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,바니걸,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,33.0,https://daoverlord.com/guides/armor-appearance-ids,Female Bunny Costume / Male Clown Outfit,SOURCE_NAMED
wu0000034,고양이코스튬,HAR_VERIFIED,armor,F,,,24,01|02|03,847,340,17,40,master/assets/items/armor/wu0000034_고양이코스튬.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,고양이코스튬,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,34.0,https://daoverlord.com/guides/armor-appearance-ids,Female Cat Woman / Male Batman Costume,SOURCE_NAMED
wu0000036,,UNRESOLVED,armor,F,,,38,01|02|03|c,584,77,24,45,master/assets/items/armor/wu0000036_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,,,,,36.0,https://daoverlord.com/guides/armor-appearance-ids,warrior 80 carnun,NUMERIC_APPEARANCE_AUDITED_NAME_UNRESOLVED
wu0000037,,UNRESOLVED,armor,F,,,32,01|02|03|e,710,169,18,42,master/assets/items/armor/wu0000037_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,,,,,37.0,https://daoverlord.com/guides/armor-appearance-ids,rogue 80 marauder,NUMERIC_APPEARANCE_AUDITED_NAME_UNRESOLVED
wu0000038,헬소서리스로브,HAR_VERIFIED,armor,F,,,28,01|02|03|f,691,774,21,34,master/assets/items/armor/wu0000038_헬소서리스로브.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,헬소서리스로브,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,38.0,https://daoverlord.com/guides/armor-appearance-ids,Female priest80 / Male wizard80,SOURCE_NAMED
wu0000039,,UNRESOLVED,armor,F,,,30,01|02|03|b,713,774,21,34,master/assets/items/armor/wu0000039_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,헬소서리스로브,PIXEL_IDENTICAL_NAMED_PEER,VERY_HIGH_VISUAL_NOT_ITEM_IDENTITY,wu0000038,39.0,https://daoverlord.com/guides/armor-appearance-ids,priest80,CANDIDATE_NAME_AVAILABLE_NOT_PROMOTED
wu0000040,,UNRESOLVED,armor,F,,,42,01|02|03|d,141,698,17,37,master/assets/items/armor/wu0000040_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,,,,,40.0,https://daoverlord.com/guides/armor-appearance-ids,monk80 pattern walker,NUMERIC_APPEARANCE_AUDITED_NAME_UNRESOLVED
wu0000041,홀리데이숄더,HAR_VERIFIED,armor,F,0.0,공통,24,01|02|03,246,256,22,41,master/assets/items/armor/wu0000041_홀리데이숄더.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,홀리데이숄더,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,41.0,https://daoverlord.com/guides/armor-appearance-ids,,SOURCE_NAMED
wu0000043,밀레스레데메일,HAR_VERIFIED,armor,F,0.0,공통,38,01|02|03|c,142,931,15,20,master/assets/items/armor/wu0000043_밀레스레데메일.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,밀레스레데메일,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,43.0,https://daoverlord.com/guides/armor-appearance-ids,,SOURCE_NAMED
wu0000044,루어스레데메일,HAR_VERIFIED,armor,F,0.0,공통,38,01|02|03|c,158,931,15,20,master/assets/items/armor/wu0000044_루어스레데메일.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,루어스레데메일,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,44.0,https://daoverlord.com/guides/armor-appearance-ids,,SOURCE_NAMED
wu0000045,뤼케시온레데메일,HAR_VERIFIED,armor,F,0.0,공통,38,01|02|03|c,174,931,15,20,master/assets/items/armor/wu0000045_뤼케시온레데메일.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,뤼케시온레데메일,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,45.0,https://daoverlord.com/guides/armor-appearance-ids,,SOURCE_NAMED
wu0000046,수오미레데메일,HAR_VERIFIED,armor,F,0.0,공통,38,01|02|03|c,190,931,15,20,master/assets/items/armor/wu0000046_수오미레데메일.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,수오미레데메일,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,46.0,https://daoverlord.com/guides/armor-appearance-ids,,SOURCE_NAMED
wu0000047,밀레스브리간딘,HAR_VERIFIED,armor,F,0.0,공통,32,01|02|03|e,607,736,15,36,master/assets/items/armor/wu0000047_밀레스브리간딘.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,밀레스브리간딘,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,47.0,https://daoverlord.com/guides/armor-appearance-ids,,SOURCE_NAMED
wu0000048,루어스브리간딘,HAR_VERIFIED,armor,F,0.0,공통,32,01|02|03|e,601,581,15,38,master/assets/items/armor/wu0000048_루어스브리간딘.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,루어스브리간딘,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,48.0,https://daoverlord.com/guides/armor-appearance-ids,,SOURCE_NAMED
wu0000049,뤼케시온브리간딘,HAR_VERIFIED,armor,F,0.0,공통,32,01|02|03|e,617,581,15,38,master/assets/items/armor/wu0000049_뤼케시온브리간딘.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,뤼케시온브리간딘,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,49.0,https://daoverlord.com/guides/armor-appearance-ids,,SOURCE_NAMED
wu0000050,수오미브리간딘,HAR_VERIFIED,armor,F,,,32,01|02|03|e,159,698,15,37,master/assets/items/armor/wu0000050_수오미브리간딘.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,수오미브리간딘,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,50.0,https://daoverlord.com/guides/armor-appearance-ids,,SOURCE_NAMED
wu0000051,루어스베누스타,HAR_VERIFIED,armor,F,,,28,01|02|03|f,671,844,15,29,master/assets/items/armor/wu0000051_루어스베누스타.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,루어스베누스타,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,51.0,https://daoverlord.com/guides/armor-appearance-ids,,SOURCE_NAMED
wu0000052,밀레스베누스타,HAR_VERIFIED,armor,F,,,28,01|02|03|f,183,844,15,31,master/assets/items/armor/wu0000052_밀레스베누스타.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,밀레스베누스타,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,52.0,https://daoverlord.com/guides/armor-appearance-ids,,SOURCE_NAMED
wu0000053,수오미베누스타,HAR_VERIFIED,armor,F,,,28,01|02|03|f,687,844,15,29,master/assets/items/armor/wu0000053_수오미베누스타.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,수오미베누스타,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,53.0,https://daoverlord.com/guides/armor-appearance-ids,,SOURCE_NAMED
wu0000054,뤼케시온베누스타,HAR_VERIFIED,armor,F,,,28,01|02|03|f,678,810,15,32,master/assets/items/armor/wu0000054_뤼케시온베누스타.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,뤼케시온베누스타,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,54.0,https://daoverlord.com/guides/armor-appearance-ids,,SOURCE_NAMED
wu0000055,뤼케시온미스틱로브,HAR_VERIFIED,armor,F,,,30,01|02|03|b,694,810,14,32,master/assets/items/armor/wu0000055_뤼케시온미스틱로브.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,뤼케시온미스틱로브,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,55.0,https://daoverlord.com/guides/armor-appearance-ids,,SOURCE_NAMED
wu0000056,밀레스미스틱로브,HAR_VERIFIED,armor,F,,,30,01|02|03|b,709,810,14,32,master/assets/items/armor/wu0000056_밀레스미스틱로브.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,밀레스미스틱로브,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,56.0,https://daoverlord.com/guides/armor-appearance-ids,,SOURCE_NAMED
wu0000057,수오미미스틱로브,HAR_VERIFIED,armor,F,,,30,01|02|03|b,724,810,14,32,master/assets/items/armor/wu0000057_수오미미스틱로브.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,수오미미스틱로브,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,57.0,https://daoverlord.com/guides/armor-appearance-ids,,SOURCE_NAMED
wu0000058,루어스미스틱로브,HAR_VERIFIED,armor,F,,,30,01|02|03|b,739,810,14,32,master/assets/items/armor/wu0000058_루어스미스틱로브.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,루어스미스틱로브,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,58.0,https://daoverlord.com/guides/armor-appearance-ids,,SOURCE_NAMED
wu0000059,뤼케시온연무도복,HAR_VERIFIED,armor,F,,,42,01|02|03|d,623,736,15,36,master/assets/items/armor/wu0000059_뤼케시온연무도복.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,뤼케시온연무도복,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,59.0,https://daoverlord.com/guides/armor-appearance-ids,,SOURCE_NAMED
wu0000060,,UNRESOLVED,armor,F,,,42,01|02|03|d,639,736,15,36,master/assets/items/armor/wu0000060_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,루어스연무도복,STRUCTURAL_GENDER_APPEARANCE_PAIR,HIGH_INFERENCE_NOT_SOURCE_VERIFIED,mu0000060,60.0,https://daoverlord.com/guides/armor-appearance-ids,,CANDIDATE_NAME_AVAILABLE_NOT_PROMOTED
wu0000061,밀레스연무도복,HAR_VERIFIED,armor,F,0.0,공통,42,01|02|03|d,735,774,15,34,master/assets/items/armor/wu0000061_밀레스연무도복.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,밀레스연무도복,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,61.0,https://daoverlord.com/guides/armor-appearance-ids,,SOURCE_NAMED
wu0000062,루어스연무도복,HAR_VERIFIED,armor,F,,,42,01|02|03|d,199,844,12,31,master/assets/items/armor/wu0000062_루어스연무도복.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,루어스연무도복,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,62.0,https://daoverlord.com/guides/armor-appearance-ids,,SOURCE_NAMED
wu0000063,수오미튜닉,HAR_VERIFIED,armor,F,0.0,공통,38,01|02|03|c,633,581,17,38,master/assets/items/armor/wu0000063_수오미튜닉.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,수오미튜닉,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,63.0,https://daoverlord.com/guides/armor-appearance-ids,,SOURCE_NAMED
wu0000064,뤼케시온튜닉,HAR_VERIFIED,armor,F,,,38,01|02|03|c,651,581,17,38,master/assets/items/armor/wu0000064_뤼케시온튜닉.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,뤼케시온튜닉,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,64.0,https://daoverlord.com/guides/armor-appearance-ids,,SOURCE_NAMED
wu0000065,루어스튜닉,HAR_VERIFIED,armor,F,,,38,01|02|03|c,669,581,17,38,master/assets/items/armor/wu0000065_루어스튜닉.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,루어스튜닉,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,65.0,https://daoverlord.com/guides/armor-appearance-ids,,SOURCE_NAMED
wu0000066,밀레스튜닉,HAR_VERIFIED,armor,F,,,38,01|02|03|c,535,906,13,22,master/assets/items/armor/wu0000066_밀레스튜닉.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,밀레스튜닉,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,66.0,https://daoverlord.com/guides/armor-appearance-ids,,SOURCE_NAMED
wu0000067,밀레스꼬뜨,HAR_VERIFIED,armor,F,,,32,01|02|03|e,865,340,17,40,master/assets/items/armor/wu0000067_밀레스꼬뜨.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,밀레스꼬뜨,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,67.0,https://daoverlord.com/guides/armor-appearance-ids,,SOURCE_NAMED
wu0000068,뤼케시온꼬뜨,HAR_VERIFIED,armor,F,,,32,01|02|03|e,883,340,17,40,master/assets/items/armor/wu0000068_뤼케시온꼬뜨.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,뤼케시온꼬뜨,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,68.0,https://daoverlord.com/guides/armor-appearance-ids,,SOURCE_NAMED
wu0000069,루어스꼬뜨,HAR_VERIFIED,armor,F,0.0,공통,32,01|02|03|e,519,462,16,39,master/assets/items/armor/wu0000069_루어스꼬뜨.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,루어스꼬뜨,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,69.0,https://daoverlord.com/guides/armor-appearance-ids,,SOURCE_NAMED
wu0000070,수오미꼬뜨,HAR_VERIFIED,armor,F,,,32,01|02|03|e,901,340,17,40,master/assets/items/armor/wu0000070_수오미꼬뜨.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,수오미꼬뜨,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,70.0,https://daoverlord.com/guides/armor-appearance-ids,,SOURCE_NAMED
wu0000071,수오미매직스커트,HAR_VERIFIED,armor,F,,,28,01|02|03|f,891,906,16,21,master/assets/items/armor/wu0000071_수오미매직스커트.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,수오미매직스커트,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,71.0,https://daoverlord.com/guides/armor-appearance-ids,,SOURCE_NAMED
wu0000072,밀레스매직스커트,HAR_VERIFIED,armor,F,,,28,01|02|03|f,908,906,16,21,master/assets/items/armor/wu0000072_밀레스매직스커트.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,밀레스매직스커트,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,72.0,https://daoverlord.com/guides/armor-appearance-ids,,SOURCE_NAMED
wu0000073,루어스매직스커트,HAR_VERIFIED,armor,F,,,28,01|02|03|f,925,906,16,21,master/assets/items/armor/wu0000073_루어스매직스커트.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,루어스매직스커트,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,73.0,https://daoverlord.com/guides/armor-appearance-ids,,SOURCE_NAMED
wu0000074,뤼케시온매직스커트,HAR_VERIFIED,armor,F,,,28,01|02|03|f,942,906,16,21,master/assets/items/armor/wu0000074_뤼케시온매직스커트.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,뤼케시온매직스커트,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,74.0,https://daoverlord.com/guides/armor-appearance-ids,,SOURCE_NAMED
wu0000075,,UNRESOLVED,armor,F,,,30,01|02|03|b,687,581,19,38,master/assets/items/armor/wu0000075_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,수오미로브,STRUCTURAL_GENDER_APPEARANCE_PAIR,HIGH_INFERENCE_NOT_SOURCE_VERIFIED,mu0000075,75.0,https://daoverlord.com/guides/armor-appearance-ids,,CANDIDATE_NAME_AVAILABLE_NOT_PROMOTED
wu0000076,,UNRESOLVED,armor,F,,,30,01|02|03|b,707,581,19,38,master/assets/items/armor/wu0000076_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,밀레스로브,STRUCTURAL_GENDER_APPEARANCE_PAIR,HIGH_INFERENCE_NOT_SOURCE_VERIFIED,mu0000076,76.0,https://daoverlord.com/guides/armor-appearance-ids,,CANDIDATE_NAME_AVAILABLE_NOT_PROMOTED
wu0000077,,UNRESOLVED,armor,F,,,30,01|02|03|b,727,581,19,38,master/assets/items/armor/wu0000077_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,뤼케시온로브,STRUCTURAL_GENDER_APPEARANCE_PAIR,HIGH_INFERENCE_NOT_SOURCE_VERIFIED,mu0000077,77.0,https://daoverlord.com/guides/armor-appearance-ids,,CANDIDATE_NAME_AVAILABLE_NOT_PROMOTED
wu0000078,,UNRESOLVED,armor,F,,,30,01|02|03|b,747,581,19,38,master/assets/items/armor/wu0000078_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,루어스로브,STRUCTURAL_GENDER_APPEARANCE_PAIR,HIGH_INFERENCE_NOT_SOURCE_VERIFIED,mu0000078,78.0,https://daoverlord.com/guides/armor-appearance-ids,,CANDIDATE_NAME_AVAILABLE_NOT_PROMOTED
